UNIQUE_ID,yyyy,varName,varValue,varDate,shiftEast,shiftNorth
9208110120,2002,SSTaMax,1.9199999570846558,1212,0,0
9103110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9230110100,2002,SSTaMax,1.8499999046325684,1212,0,0
9182110100,2002,SSTaMax,1.899999976158142,1212,0,0
9187110100,2002,SSTaMax,1.9199999570846558,1212,0,0
9094110100,2002,SSTaMax,1.809999942779541,1212,0,0
9012110100,2002,SSTaMax,1.5699999332427979,1212,0,0
9272110100,2002,SSTaMax,1.7999999523162842,1212,0,0
9184110100,2002,SSTaMax,1.899999976158142,1212,0,0
9085110100,2002,SSTaMax,1.7699999809265137,1212,0,0
9096110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9102110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9186110100,2002,SSTaMax,1.909999966621399,1212,0,0
9208110119,2002,SSTaMax,1.9199999570846558,1212,0,0
9088110100,2002,SSTaMax,1.7899999618530273,1212,0,0
9108110100,2002,SSTaMax,1.8600000143051147,1212,0,0
9115110100,2002,SSTaMax,1.8600000143051147,1212,0,0
9185110100,2002,SSTaMax,1.909999966621399,1212,0,0
9090110100,2002,SSTaMax,1.7899999618530273,1212,0,0
9082110100,2002,SSTaMax,1.6699999570846558,1212,0,0
9113110100,2002,SSTaMax,1.8600000143051147,1212,0,0
9093110100,2002,SSTaMax,1.809999942779541,1212,0,0
9198110100,2002,SSTaMax,1.899999976158142,1212,0,0
9190110100,2002,SSTaMax,1.899999976158142,1212,0,0
9121110100,2002,SSTaMax,1.8700000047683716,1212,0,0
9124110100,2002,SSTaMax,1.8899999856948853,1212,0,0
9263110106,2002,SSTaMax,1.8700000047683716,1212,0,0
9083110100,2002,SSTaMax,1.6399999856948853,1212,0,0
9263110110,2002,SSTaMax,1.899999976158142,1212,0,0
9084110100,2002,SSTaMax,1.6899999380111694,1212,0,0
9125110100,2002,SSTaMax,1.909999966621399,1212,0,0
9323110100,2002,SSTaMax,1.8700000047683716,1212,0,0
9123110100,2002,SSTaMax,1.8899999856948853,1212,0,0
9087110100,2002,SSTaMax,1.7400000095367432,1212,0,0
9263110105,2002,SSTaMax,1.8499999046325684,1212,0,0
9263110109,2002,SSTaMax,1.8700000047683716,1212,0,0
9092110100,2002,SSTaMax,1.7799999713897705,1212,0,0
9263110107,2002,SSTaMax,1.8700000047683716,1212,0,0
9091110100,2002,SSTaMax,1.7400000095367432,1212,0,0
9119110100,2002,SSTaMax,1.8700000047683716,1212,0,0
9263110108,2002,SSTaMax,1.8399999141693115,1212,0,0
9104110100,2002,SSTaMax,1.8199999332427979,1212,0,0
9116110100,2002,SSTaMax,1.8700000047683716,1212,0,0
9325110101,2002,SSTaMax,1.8700000047683716,1212,0,0
9273110100,2002,SSTaMax,1.7300000190734863,1212,0,0
9122110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9112110100,2002,SSTaMax,1.7999999523162842,1212,0,0
9086110100,2002,SSTaMax,1.5999999046325684,1212,0,0
9264110100,2002,SSTaMax,1.7999999523162842,1212,0,0
9117110100,2002,SSTaMax,1.809999942779541,1212,0,0
9140110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9265110100,2002,SSTaMax,1.75,1212,0,0
9136110100,2002,SSTaMax,1.809999942779541,1212,0,0
9266110100,2002,SSTaMax,1.75,1212,0,0
9137110100,2002,SSTaMax,1.809999942779541,1212,0,0
9149110100,2002,SSTaMax,1.8499999046325684,1212,0,0
9145110100,2002,SSTaMax,1.8499999046325684,1212,0,0
9267110100,2002,SSTaMax,1.6899999380111694,1212,0,0
9291110103,2002,SSTaMax,1.6100000143051147,1212,0,0
9150110100,2002,SSTaMax,1.8499999046325684,1212,0,0
9089110100,2002,SSTaMax,1.6699999570846558,1212,0,0
9132110100,2002,SSTaMax,1.7999999523162842,1212,0,0
9320110105,2002,SSTaMax,1.6899999380111694,1212,0,0
9143110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9142110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9151110100,2002,SSTaMax,1.8499999046325684,1212,0,0
9134110100,2002,SSTaMax,1.7999999523162842,1212,0,0
9097110100,2002,SSTaMax,1.709999918937683,1212,0,0
9290110103,2002,SSTaMax,1.649999976158142,1212,0,0
9107110100,2002,SSTaMax,1.7599999904632568,1212,0,0
9148110100,2002,SSTaMax,1.8499999046325684,1212,0,0
9109110100,2002,SSTaMax,1.7400000095367432,1212,0,0
9129110100,2002,SSTaMax,1.7899999618530273,1212,0,0
9131110100,2002,SSTaMax,1.7899999618530273,1212,0,0
9290110104,2002,SSTaMax,1.6299999952316284,1212,0,0
9135110100,2002,SSTaMax,1.7899999618530273,1212,0,0
9284110100,2002,SSTaMax,1.6299999952316284,1212,0,0
9105110100,2002,SSTaMax,1.6699999570846558,1212,0,0
9287110100,2002,SSTaMax,1.6299999952316284,1212,0,0
9282110100,2002,SSTaMax,1.6299999952316284,1212,0,0
9141110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9106110100,2002,SSTaMax,1.6699999570846558,1212,0,0
9147110100,2002,SSTaMax,1.8499999046325684,1212,0,0
9138110100,2002,SSTaMax,1.8299999237060547,1212,0,0
9095110100,2002,SSTaMax,1.5999999046325684,1212,0,0
9128110100,2002,SSTaMax,1.709999918937683,1212,0,0
9281110105,2002,SSTaMax,1.649999976158142,1212,0,0
9281110106,2002,SSTaMax,1.649999976158142,1212,0,0
9281110107,2002,SSTaMax,1.649999976158142,1212,0,0
9281110104,2002,SSTaMax,1.6899999380111694,1212,0,0
9130110100,2002,SSTaMax,1.7799999713897705,1212,0,0
9237110100,2002,SSTaMax,1.809999942779541,1212,0,0
9099110100,2002,SSTaMax,1.6399999856948853,1212,0,0
9127110100,2002,SSTaMax,1.6399999856948853,1212,0,0
9144110100,2002,SSTaMax,1.8399999141693115,1212,0,0
9152110100,2002,SSTaMax,1.8600000143051147,1212,0,0
9249110103,2002,SSTaMax,1.7899999618530273,1212,0,0
9249110104,2002,SSTaMax,1.7300000190734863,1212,0,0
9133110100,2002,SSTaMax,1.809999942779541,1212,0,0
9146110100,2002,SSTaMax,1.8600000143051147,1212,0,0
9243110103,2002,SSTaMax,1.8600000143051147,1212,0,0
9243110101,2002,SSTaMax,1.8600000143051147,1212,0,0
9243110102,2002,SSTaMax,1.8600000143051147,1212,0,0
9243110100,2002,SSTaMax,1.8600000143051147,1212,0,0
9139110100,2002,SSTaMax,1.8600000143051147,1212,0,0
9254110100,2002,SSTaMax,1.6899999380111694,1212,0,0
9246110107,2002,SSTaMax,1.8399999141693115,1212,0,0
9260110102,2002,SSTaMax,1.6399999856948853,1212,0,0
9246110106,2002,SSTaMax,1.8399999141693115,1212,0,0
9261110100,2002,SSTaMax,1.5799999237060547,1212,0,0
10165110100,2002,SSTaMax,1.5999999046325684,1212,0,0
10150110109,2002,SSTaMax,1.7999999523162842,1212,0,0
10423110102,2002,SSTaMax,1.4299999475479126,1212,0,0
10084110100,2002,SSTaMax,1.709999918937683,1212,0,0
10144110100,2002,SSTaMax,1.5,1212,0,0
10150110108,2002,SSTaMax,1.7999999523162842,1212,0,0
10085110102,2002,SSTaMax,1.709999918937683,1212,0,0
10102110100,2002,SSTaMax,1.709999918937683,1212,0,0
10085110103,2002,SSTaMax,1.6799999475479126,1212,0,0
10134110100,2002,SSTaMax,1.559999942779541,1212,0,0
10073110100,2002,SSTaMax,1.7300000190734863,1212,0,0
10075110100,2002,SSTaMax,1.6799999475479126,1212,0,0
10136110102,2002,SSTaMax,1.559999942779541,1212,0,0
10072110103,2002,SSTaMax,1.7300000190734863,1212,0,0
10072110102,2002,SSTaMax,1.7300000190734863,1212,0,0
10136110103,2002,SSTaMax,1.5099999904632568,1212,0,0
10145110102,2002,SSTaMax,1.46999990940094,1212,0,0
10064110103,2002,SSTaMax,1.7300000190734863,1212,0,0
10136110104,2002,SSTaMax,1.5099999904632568,1212,0,0
10133110100,2002,SSTaMax,1.559999942779541,1212,0,0
10148110110,2002,SSTaMax,1.7300000190734863,1212,0,0
10148110111,2002,SSTaMax,1.7300000190734863,1212,0,0
10446110101,2002,SSTaMax,1.3399999141693115,1212,0,0
10105110132,2002,SSTaMax,1.5299999713897705,1212,0,0
10062110103,2002,SSTaMax,1.7699999809265137,1212,0,0
10064110102,2002,SSTaMax,1.6899999380111694,1212,0,0
10132110100,2002,SSTaMax,1.5299999713897705,1212,0,0
10129110102,2002,SSTaMax,1.5299999713897705,1212,0,0
10129110103,2002,SSTaMax,1.5299999713897705,1212,0,0
10129110100,2002,SSTaMax,1.5899999141693115,1212,0,0
10129110101,2002,SSTaMax,1.5299999713897705,1212,0,0
10132110101,2002,SSTaMax,1.5299999713897705,1212,0,0
10449110103,2002,SSTaMax,1.3399999141693115,1212,0,0
10063110101,2002,SSTaMax,1.649999976158142,1212,0,0
10449110102,2002,SSTaMax,1.3299999237060547,1212,0,0
10120110106,2002,SSTaMax,1.559999942779541,1212,0,0
10070110106,2002,SSTaMax,1.5899999141693115,1212,0,0
10101110106,2002,SSTaMax,1.5899999141693115,1212,0,0
10070110105,2002,SSTaMax,1.6299999952316284,1212,0,0
10114110106,2002,SSTaMax,1.559999942779541,1212,0,0
10103110104,2002,SSTaMax,1.559999942779541,1212,0,0
10122110100,2002,SSTaMax,1.5299999713897705,1212,0,0
10190110106,2002,SSTaMax,1.5999999046325684,1212,0,0
10187110100,2002,SSTaMax,1.6100000143051147,1212,0,0
10447110102,2002,SSTaMax,1.3199999332427979,1212,0,0
10197110114,2002,SSTaMax,1.5999999046325684,1212,0,0
10224110107,2002,SSTaMax,1.5999999046325684,1212,0,0
10202110101,2002,SSTaMax,1.559999942779541,1212,0,0
10204110128,2002,SSTaMax,1.559999942779541,1212,0,0
10138110119,2002,SSTaMax,,1212,0.001,0
10197110115,2002,SSTaMax,1.559999942779541,1212,0,0
10441110103,2002,SSTaMax,1.3199999332427979,1212,0,0
10196110116,2002,SSTaMax,1.5899999141693115,1212,0,0
10192110110,2002,SSTaMax,1.559999942779541,1212,0,0
10192110109,2002,SSTaMax,1.5899999141693115,1212,0,0
10204110126,2002,SSTaMax,1.5399999618530273,1212,0,0
10204110129,2002,SSTaMax,1.4900000095367432,1212,0,0
10204110127,2002,SSTaMax,1.4900000095367432,1212,0,0
10204110125,2002,SSTaMax,1.4900000095367432,1212,0,0
10169110109,2002,SSTaMax,1.5699999332427979,1212,0,0
10168110101,2002,SSTaMax,1.5699999332427979,1212,0,0
10170110109,2002,SSTaMax,1.5699999332427979,1212,0,0
10167110110,2002,SSTaMax,1.5699999332427979,1212,0,0
10179110100,2002,SSTaMax,1.5499999523162842,1212,0,0
10167110109,2002,SSTaMax,1.5699999332427979,1212,0,0
10170110108,2002,SSTaMax,1.559999942779541,1212,0,0
10377110103,2002,SSTaMax,1.3799999952316284,1212,0,0
10377110102,2002,SSTaMax,1.3799999952316284,1212,0,0
10184110110,2002,SSTaMax,1.5499999523162842,1212,0,0
10175110102,2002,SSTaMax,1.5499999523162842,1212,0,0
10214110113,2002,SSTaMax,1.5299999713897705,1212,0,0
10319110104,2002,SSTaMax,1.3700000047683716,1212,0,0
10388110102,2002,SSTaMax,1.3700000047683716,1212,0,0
10215110110,2002,SSTaMax,1.459999918937683,1212,0,0
10279110101,2002,SSTaMax,1.3799999952316284,1212,0,0
10274110100,2002,SSTaMax,1.3799999952316284,1212,0,0
10259110101,2002,SSTaMax,1.4399999380111694,1212,0,0
10267110106,2002,SSTaMax,1.409999966621399,1212,0,0
10283110103,2002,SSTaMax,1.3799999952316284,1212,0,0
10462110107,2002,SSTaMax,1.3899999856948853,1212,0,0
10262110104,2002,SSTaMax,1.3899999856948853,1212,0,0
10495110111,2002,SSTaMax,1.3299999237060547,1212,0,0
10272110101,2002,SSTaMax,1.3600000143051147,1212,0,0
10228110103,2002,SSTaMax,1.3899999856948853,1212,0,0
10269110100,2002,SSTaMax,1.3600000143051147,1212,0,0
10224110106,2002,SSTaMax,1.3899999856948853,1212,0,0
10300110102,2002,SSTaMax,1.3299999237060547,131,0,0
10221110100,2002,SSTaMax,1.4499999284744263,1212,0,0
10285110100,2002,SSTaMax,1.2599999904632568,131,0,0
10265110100,2002,SSTaMax,1.2699999809265137,1212,0,0
10224110104,2002,SSTaMax,1.399999976158142,1212,0,0
10519110100,2002,SSTaMax,1.3199999332427979,131,0,0
10517110100,2002,SSTaMax,1.2999999523162842,131,0,0
10521110106,2002,SSTaMax,1.2599999904632568,131,0,0
10490110102,2002,SSTaMax,1.2300000190734863,129,0,0
10511110102,2002,SSTaMax,1.2599999904632568,131,0,0
10250110103,2002,SSTaMax,,131,0.001,0
10521110102,2002,SSTaMax,1.209999918937683,129,0,0
10506110103,2002,SSTaMax,1.209999918937683,129,0,0
10506110102,2002,SSTaMax,1.209999918937683,129,0,0
10522110107,2002,SSTaMax,1.1999999284744263,129,0,0
10505110104,2002,SSTaMax,1.209999918937683,129,0,0
10494110102,2002,SSTaMax,1.209999918937683,129,0,0
10505110103,2002,SSTaMax,1.209999918937683,129,0,0
10507110100,2002,SSTaMax,1.2300000190734863,129,0,0
10505110102,2002,SSTaMax,1.209999918937683,129,0,0
10501110100,2002,SSTaMax,1.209999918937683,129,0,0
10510110103,2002,SSTaMax,1.209999918937683,129,0,0
10489110102,2002,SSTaMax,1.209999918937683,129,0,0
10289110105,2002,SSTaMax,1.25,129,0,0
10488110101,2002,SSTaMax,1.1899999380111694,129,0,0
10488110100,2002,SSTaMax,1.1899999380111694,129,0,0
10483110100,2002,SSTaMax,1.1799999475479126,129,0,0
10483110104,2002,SSTaMax,1.1799999475479126,129,0,0
10483110106,2002,SSTaMax,1.1799999475479126,129,0,0
10483110110,2002,SSTaMax,1.1799999475479126,129,0,0
10483110105,2002,SSTaMax,1.1799999475479126,129,0,0
10483110108,2002,SSTaMax,1.1799999475479126,129,0,0
10483110103,2002,SSTaMax,1.1899999380111694,129,0,0
10483110109,2002,SSTaMax,1.1899999380111694,129,0,0
10483110107,2002,SSTaMax,1.1899999380111694,129,0,0
10483110102,2002,SSTaMax,1.1899999380111694,129,0,0
10483110101,2002,SSTaMax,1.1899999380111694,129,0,0
10481110100,2002,SSTaMax,1.1799999475479126,129,0,0
10290110107,2002,SSTaMax,1.25,129,0,0
10477110106,2002,SSTaMax,1.1799999475479126,129,0,0
10477110103,2002,SSTaMax,1.1799999475479126,129,0,0
10477110105,2002,SSTaMax,1.1799999475479126,129,0,0
10477110104,2002,SSTaMax,1.1799999475479126,129,0,0
10477110101,2002,SSTaMax,1.1799999475479126,129,0,0
10292110103,2002,SSTaMax,1.25,129,0,0
10477110100,2002,SSTaMax,1.1799999475479126,129,0,0
10477110102,2002,SSTaMax,1.1799999475479126,129,0,0
10467110100,2002,SSTaMax,1.1799999475479126,129,0,0
10469110100,2002,SSTaMax,1.1699999570846558,129,0,0
10294110102,2002,SSTaMax,1.2599999904632568,129,0,0
10290110106,2002,SSTaMax,1.2999999523162842,1212,0,0
10301110100,2002,SSTaMax,1.1899999380111694,129,0,0
10297110100,2002,SSTaMax,1.2400000095367432,129,0,0
10296110100,2002,SSTaMax,1.2599999904632568,129,0,0
10295110100,2002,SSTaMax,1.2599999904632568,129,0,0
10291110100,2002,SSTaMax,1.2899999618530273,129,0,0
10298110102,2002,SSTaMax,1.2200000286102295,129,0,0
11504110100,2002,SSTaMax,1.2599999904632568,129,0,0
11502110100,2002,SSTaMax,1.2999999523162842,129,0,0
11503110100,2002,SSTaMax,1.2999999523162842,129,0,0
11505110100,2002,SSTaMax,1.2599999904632568,129,0,0
10275110103,2002,SSTaMax,1.2300000190734863,129,0,0
10497110103,2002,SSTaMax,1.3600000143051147,131,0,0
10262110105,2002,SSTaMax,1.3899999856948853,1212,0,0
10262110106,2002,SSTaMax,1.3899999856948853,1212,0,0
10138110120,2002,SSTaMax,1.4199999570846558,1212,0,0
10101110105,2002,SSTaMax,1.5899999141693115,1212,0,0
10276110100,2002,SSTaMax,1.2300000190734863,129,0,0
10157110102,2002,SSTaMax,1.709999918937683,1212,0,0
10529110102,2002,SSTaMax,1.3600000143051147,131,0,0
10531110102,2002,SSTaMax,1.3600000143051147,131,0,0
10486110100,2002,SSTaMax,1.3600000143051147,131,0,0
10261110105,2002,SSTaMax,1.3899999856948853,1212,0,0
10535110102,2002,SSTaMax,1.1899999380111694,129,0,0
10253110104,2002,SSTaMax,1.2200000286102295,129,0,0
10253110103,2002,SSTaMax,1.2200000286102295,129,0,0
10243110101,2002,SSTaMax,1.1999999284744263,129,0,0
10239110101,2002,SSTaMax,1.2200000286102295,129,0,0
10240110102,2002,SSTaMax,1.1999999284744263,129,0,0
10223110100,2002,SSTaMax,1.2899999618530273,131,0,0
