X,Y,GBR_NAME,FEAT_NAME,LEVEL_1,QLD_NAME,GBR_ID,LOC_NAME_L,longitude,latitude,SHAPE_AREA,UNIQUE_ID
143.59174488485,-9.76100117525155,U/N Reef,Reef,Reef,U/N Reef,,,143.591744884849561,-9.761001175251552,0.187098970211117,09434104103
143.593932603979,-9.75465092103473,U/N Reef,Reef,Reef,U/N Reef,,,143.593932603978914,-9.754650921034729,0.066082543589487,09434104104
143.629337950357,-9.7734848400181,U/N Reef,Reef,Reef,U/N Reef,,,143.629337950357439,-9.773484840018103,0.018596208920301,09438104102
143.625850232078,-9.76427931282931,U/N Reef,Reef,Reef,U/N Reef,,,143.625850232077624,-9.764279312829306,0.344404993024265,09438104101
143.62852779688,-9.74277379308896,U/N Reef,Reef,Reef,U/N Reef,,,143.628527796880576,-9.742773793088974,10.100571264444369,09438104100
143.653612859035,-9.76646128503517,U/N Reef,Reef,Reef,U/N Reef,,,143.653612859034865,-9.766461285035174,0.007100073576590,09443104111
143.654924963956,-9.76148800761333,U/N Reef,Reef,Reef,U/N Reef,,,143.654924963956034,-9.761488007613325,0.014936353596274,09443104109
143.648868942563,-9.75716969322587,U/N Reef,Reef,Reef,U/N Reef,,,143.648868942563212,-9.757169693225872,0.034268386871788,09443104108
143.645960532434,-9.75206855517491,U/N Reef,Reef,Reef,U/N Reef,,,143.645960532433548,-9.752068555174910,0.013282073041291,09443104110
143.654872468042,-9.75354309203808,U/N Reef,Reef,Reef,U/N Reef,,,143.654872468041674,-9.753543092038083,0.642054031619309,09443104101
143.659692938857,-9.74890807248444,U/N Reef,Reef,Reef,U/N Reef,,,143.659692938857205,-9.748908072484440,0.099099676319967,09443104105
143.652632811142,-9.74684506168243,U/N Reef,Reef,Reef,U/N Reef,,,143.652632811141586,-9.746845061682430,0.168032247824970,09443104104
143.665205955749,-9.7434380413092,U/N Reef,Reef,Reef,U/N Reef,,,143.665205955748718,-9.743438041309199,0.041925964282409,09443104107
143.656902957476,-9.73958688008464,U/N Reef,Reef,Reef,U/N Reef,,,143.656902957475552,-9.739586880084635,0.538445070032613,09443104102
143.667358078187,-9.73796921560607,U/N Reef,Reef,Reef,U/N Reef,,,143.667358078186851,-9.737969215606075,0.281829252354300,09443104103
143.673063704421,-9.72534046900144,U/N Reef,Reef,Reef,U/N Reef,,,143.673063704420912,-9.725340469001440,0.071290767869698,09443104106
143.663873377782,-9.72660070912167,U/N Reef,Reef,Reef,U/N Reef,,,143.663873377781897,-9.726600709121662,2.988215371715402,09443104100
143.963845779554,-9.56899157877988,U/N Reef,Reef,Reef,U/N Reef,,,143.963845779554049,-9.568991578779881,0.071245419101743,09506104100
143.961774387038,-9.57388256839121,U/N Reef,Reef,Reef,U/N Reef,,,143.961774387037565,-9.573882568391211,0.018470811730846,09506104101
143.969291560483,-9.57604060193688,U/N Reef,Reef,Reef,U/N Reef,,,143.969291560482986,-9.576040601936874,0.011950260170755,09506104102
144.043274352716,-9.54478076605922,U/N Reef,Reef,Reef,U/N Reef,,,144.043274352716281,-9.544780766059223,0.020776254174814,09553104100
144.088964642265,-9.52675068713268,U/N Reef,Reef,Reef,U/N Reef,,,144.088964642264926,-9.526750687132679,0.447852249572992,09557104100
144.058762748153,-9.50282509348943,U/N Reef,Reef,Reef,U/N Reef,,,144.058762748152617,-9.502825093489427,0.008315350440314,09554104102
144.063278478392,-9.49974791892429,U/N Reef,Reef,Reef,U/N Reef,,,144.063278478391766,-9.499747918924285,0.318598726843629,09554104101
144.05291060975,-9.49739005151797,U/N Reef,Reef,Reef,U/N Reef,,,144.052910609750370,-9.497390051517971,1.653222024967061,09554104100
143.986219072319,-9.48767008880293,U/N Reef,Reef,Reef,U/N Reef,,,143.986219072319216,-9.487670088802934,0.120033053018806,09507104100
143.903827743741,-9.46600409585152,U/N Reef,Reef,Reef,U/N Reef,,,143.903827743741346,-9.466004095851520,0.338142980043617,09504104100
142.991270331112,-9.26266815127827,Gimini Reef,Reef,Reef,Gimini Reef,,,142.991270331112162,-9.262668151278266,0.134799671796266,09341104106
142.995800979396,-9.26593435421692,Gimini Reef,Reef,Reef,Gimini Reef,,,142.995800979395796,-9.265934354216913,0.785497287055021,09341104103
143.015258370281,-9.25756216479761,Gimini Reef,Reef,Reef,Gimini Reef,,,143.015258370280634,-9.257562164797612,1.607553294901714,09341104100
143.006961067538,-9.25505293335383,Gimini Reef,Reef,Reef,Gimini Reef,,,143.006961067537929,-9.255052933353825,1.557770612839038,09341104101
143.016460814311,-9.24975733862148,Gimini Reef,Reef,Reef,Gimini Reef,,,143.016460814310932,-9.249757338621484,0.283836755166177,09341104104
142.996872589049,-9.24884191538877,Gimini Reef,Reef,Reef,Gimini Reef,,,142.996872589049389,-9.248841915388770,1.074384868007157,09341104102
143.025264336462,-9.24374304517821,Gimini Reef,Reef,Reef,Gimini Reef,,,143.025264336462186,-9.243743045178213,0.075059114358819,09341104109
143.018324604619,-9.24351855067689,Gimini Reef,Reef,Reef,Gimini Reef,,,143.018324604618584,-9.243518550676892,0.090511847218517,09341104107
143.001875822933,-9.24066829937692,Gimini Reef,Reef,Reef,Gimini Reef,,,143.001875822932590,-9.240668299376923,0.023769999232301,09341104111
143.015043891927,-9.24018604524391,Gimini Reef,Reef,Reef,Gimini Reef,,,143.015043891927235,-9.240186045243908,0.081876203374127,09341104108
143.005317753334,-9.24047785186495,Gimini Reef,Reef,Reef,Gimini Reef,,,143.005317753333799,-9.240477851864947,0.148105704320377,09341104105
143.002152853148,-9.23884662614237,Gimini Reef,Reef,Reef,Gimini Reef,,,143.002152853148289,-9.238846626142365,0.018671171437792,09341104112
143.008899028716,-9.23716494782514,Gimini Reef,Reef,Reef,Gimini Reef,,,143.008899028715945,-9.237164947825134,0.016735305439569,09341104113
143.012451588456,-9.23675573739891,Gimini Reef,Reef,Reef,Gimini Reef,,,143.012451588456145,-9.236755737398903,0.048215642720895,09341104110
143.312707345615,-9.31626504634023,U/N Reef,Reef,Reef,U/N Reef,,,143.312707345615166,-9.316265046340225,0.031179312552119,09367104100
143.311090457135,-9.31910778951145,U/N Reef,Reef,Reef,U/N Reef,,,143.311090457134952,-9.319107789511451,0.019746160593578,09365104100
143.260388820244,-9.37065535775895,U/N Reef,Reef,Reef,U/N Reef,,,143.260388820244117,-9.370655357758956,0.011200190087928,09362104111
143.251732383617,-9.37681608877558,U/N Reef,Reef,Reef,U/N Reef,,,143.251732383616940,-9.376816088775586,0.006975333264188,09362104115
142.09779432744,-10.3181050235074,U/N Reef,Reef,Reef,U/N Reef,,,142.097794327439829,-10.318105023507378,1.010106101651789,10172104102
142.069611912163,-10.3195253320093,U/N Reef,Reef,Reef,U/N Reef,,,142.069611912163253,-10.319525332009269,0.006273062587307,10169104107
142.198161151099,-10.1591772466796,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.198161151099441,-10.159177246679597,0.002560342821230,10127109100
142.198967923874,-10.1552407579492,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.198967923874250,-10.155240757949153,0.002560440598929,10128109100
142.202144175921,-10.1581302150932,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.202144175920779,-10.158130215093189,0.631597182792373,10130104100
142.206790792493,-10.1494595314052,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.206790792493081,-10.149459531405213,0.025463535114195,10131109105
142.206178475781,-10.1481297408203,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.206178475780945,-10.148129740820286,0.025469991079527,10131109104
142.208425633485,-10.1469691191413,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.208425633484921,-10.146969119141263,0.007139999033183,10131109107
142.204534447732,-10.1484582709409,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.204534447731902,-10.148458270940887,0.067839106647586,10131109100
142.19956222998,-10.1477858555138,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.199562229980074,-10.147785855513774,0.046344886823682,10131109101
142.203248947918,-10.1466921997633,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.203248947918496,-10.146692199763267,0.016553255517032,10131109106
142.201586934067,-10.1447936020027,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.201586934066796,-10.144793602002734,0.042934497766283,10131109102
142.203217497706,-10.1438147478861,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.203217497706191,-10.143814747886069,0.037333616296112,10131109103
143.037844052475,-9.89811280318319,Jacobus West Shoal,Reef,Reef,Jacobus West Shoal,,,143.037844052475236,-9.898112803183187,0.030560953362234,09391104100
142.194289042424,-10.8082593661724,U/N Reef,Reef,Reef,U/N Reef,,,142.194289042423577,-10.808259366172383,0.015667281650832,10237104100
142.213938228943,-10.8000546675211,Peebles Shoals,Reef,Reef,Peebles Shoals,,,142.213938228942737,-10.800054667521117,0.004989669830426,10242104104
142.208787169544,-10.7990024420197,Peebles Shoals,Reef,Reef,Peebles Shoals,,,142.208787169543939,-10.799002442019662,0.004417404754244,10242104105
142.21905739955,-10.7984507453724,Peebles Shoals,Reef,Reef,Peebles Shoals,,,142.219057399549968,-10.798450745372413,0.010250480316423,10242104102
142.208445063737,-10.7957526404863,Peebles Shoals,Reef,Reef,Peebles Shoals,,,142.208445063736605,-10.795752640486272,0.012477439281495,10242104101
142.201111147041,-10.7951998947382,Peebles Shoals,Reef,Reef,Peebles Shoals,,,142.201111147040763,-10.795199894738166,0.005915719908863,10242104103
142.211428564257,-10.7946133047429,Peebles Shoals,Reef,Reef,Peebles Shoals,,,142.211428564257460,-10.794613304742944,0.042990892810713,10242104100
142.307698576563,-10.5573631743799,Scott Rock,Rock,Reef,Scott Rock,,,142.307698576562672,-10.557363174379880,0.022082411214459,10280106100
142.242186489463,-10.4889470992634,Duff Rock,Rock,Reef,Duff Rock,,,142.242186489463194,-10.488947099263374,0.008382271702005,10215106109
142.129850961163,-10.546305140102,Harrison Rock,Reef,Reef,Harrison Rock,,,142.129850961162646,-10.546305140102046,0.012021011436903,10209104100
142.136547260344,-10.5406828294348,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.136547260344145,-10.540682829434754,0.006352723566355,10210104126
142.141986764457,-10.5397591187783,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.141986764456902,-10.539759118778344,0.013333433285107,10210104115
142.123990872171,-10.537839503844,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.123990872170566,-10.537839503843955,0.010927977426201,10210104116
142.134028871001,-10.5363559347864,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.134028871001107,-10.536355934786377,0.057764418130237,10210104102
142.130901425748,-10.535965605967,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.130901425748192,-10.535965605966997,0.060451513686641,10210104101
142.125632870806,-10.5345554062097,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.125632870806498,-10.534555406209702,0.007949122667888,10210104121
142.141156955016,-10.5338311343659,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.141156955015731,-10.533831134365887,0.017751020148959,10210104110
142.152468332534,-10.5334311770804,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.152468332533715,-10.533431177080384,0.008628694625441,10210104118
142.143220196201,-10.5332240482771,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.143220196201213,-10.533224048277106,0.006365580072840,10210104125
142.144672992737,-10.5337731193236,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.144672992736645,-10.533773119323614,0.053050624392451,10210104104
142.128350963514,-10.5327323634611,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.128350963513611,-10.532732363461092,0.008150079029465,10210104120
142.120249066205,-10.5322004524922,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.120249066205076,-10.532200452492232,0.008734857135927,10210104117
142.146809520142,-10.5320181627821,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.146809520142284,-10.532018162782080,0.008163969333002,10210104119
142.143768866046,-10.5313925840207,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.143768866046088,-10.531392584020706,0.007030367057045,10210104123
142.142099584597,-10.5311302960397,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.142099584597304,-10.531130296039731,0.033942798064210,10210104105
142.129345203298,-10.5309146652806,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.129345203298215,-10.530914665280635,0.078452774581730,10210104100
142.154527560412,-10.5304752563396,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.154527560411793,-10.530475256339626,0.015376299833134,10210104113
142.151712862198,-10.5304617644309,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.151712862197712,-10.530461764430932,0.057578306371750,10210104103
142.14526993978,-10.5292613269693,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.145269939780150,-10.529261326969337,0.007194334096871,10210104122
142.135269204805,-10.5294603174575,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.135269204804729,-10.529460317457502,0.015801048427405,10210104112
142.140917356145,-10.5291776116775,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.140917356144939,-10.529177611677536,0.021997031418587,10210104107
142.157604061592,-10.5289212393677,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.157604061592394,-10.528921239367664,0.014025946540366,10210104114
142.144039895684,-10.5286280529617,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.144039895684415,-10.528628052961665,0.018335062635048,10210104109
142.155694074924,-10.5280271052107,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.155694074924099,-10.528027105210676,0.016841703009205,10210104111
142.154286550927,-10.5254943273742,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.154286550926884,-10.525494327374171,0.024934118378616,10210104106
142.154184527159,-10.5248294466987,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.154184527159487,-10.524829446698707,0.020562158071591,10210104108
142.163613070998,-10.5230707223827,Sunk Reefs,Reef,Reef,Sunk Reefs,,,142.163613070998366,-10.523070722382709,0.007001199268625,10210104124
143.88142858694,-9.14501372940988,Bramble Cay Reef,Reef,Reef,Bramble Cay Reef,,,143.881428586940302,-9.145013729409877,2.404883645553126,09417104101
142.985826209278,-9.23432731999575,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,142.985826209277860,-9.234327319995749,0.357291922853228,09346109108
142.990905894543,-9.23108663641059,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,142.990905894543090,-9.231086636410588,0.061366704026903,09346109121
142.98894708387,-9.23031456989816,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,142.988947083870499,-9.230314569898157,0.073111135350022,09346109119
142.999805619641,-9.22736756057255,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,142.999805619641023,-9.227367560572549,0.026600785240444,09346109125
142.995349002607,-9.22730655760511,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,142.995349002607185,-9.227306557605109,0.262509689998017,09346109109
142.997404239845,-9.22402859775351,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,142.997404239844855,-9.224028597753517,0.013276378215700,09346109128
143.000928708643,-9.22479127762612,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.000928708643045,-9.224791277626117,0.117668186914909,09346109115
143.004224934624,-9.22340754726858,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.004224934624460,-9.223407547268584,0.048439997889702,09346109122
143.002267599225,-9.22099558897454,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.002267599224552,-9.220995588974539,0.025979834431014,09346109126
143.006936081148,-9.21979528649541,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.006936081148353,-9.219795286495406,0.441175412576514,09346109107
143.012126821465,-9.21632680268366,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.012126821465301,-9.216326802683659,0.076008703350329,09346109118
143.019732190772,-9.21619505663841,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.019732190771663,-9.216195056638407,0.189086630413277,09346109111
143.024401706829,-9.21418257042118,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.024401706829423,-9.214182570421176,0.170197365429425,09346109112
143.027848397547,-9.21237119573039,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.027848397547359,-9.212371195730396,0.063049442298715,09346109120
143.008966908476,-9.21125327428878,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.008966908476083,-9.211253274288778,0.078542574426849,09346109117
143.015683697369,-9.21093389748122,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.015683697369326,-9.210933897481226,0.092039324998497,09346109116
143.007444638248,-9.20765770796233,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.007444638247904,-9.207657707962333,0.137383762380014,09346109114
143.019183463355,-9.20498397011271,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.019183463354608,-9.204983970112707,1.674278568211397,09346109106
143.04163381525,-9.19789906204132,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.041633815250464,-9.197899062041325,0.013765739475276,09346109127
143.094105765487,-9.19363808222104,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.094105765487456,-9.193638082221042,0.033095137363513,09346109124
143.096680453374,-9.2010504145516,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.096680453374177,-9.201050414551597,2.492778859716912,09346109103
143.033684083099,-9.20308395395103,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.033684083099047,-9.203083953951030,4.086867602267249,09346109101
143.039840179924,-9.19214705727964,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.039840179923516,-9.192147057279636,0.212309261851147,09346109110
143.035600307084,-9.18974925124647,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.035600307083712,-9.189749251246472,0.033514135842789,09346109123
143.050380122235,-9.20119729018623,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.050380122234827,-9.201197290186236,3.836726928509474,09346109102
143.070865926446,-9.19671933510624,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.070865926445919,-9.196719335106236,6.120067586853121,09346109100
143.058890450697,-9.18787531387206,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.058890450696879,-9.187875313872064,0.155303349728854,09346109113
143.018542364075,-9.19418703485056,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.018542364075216,-9.194187034850565,2.064500661204422,09346109105
143.057728210928,-9.18275009954479,Portamaza Reef,Terrestrial Reef,Reef,Portamaza Reef,,,143.057728210928246,-9.182750099544789,2.453255944422677,09346109104
143.114790840843,-9.22584567232885,U/N Reef,Reef,Reef,U/N Reef,,,143.114790840843170,-9.225845672328850,0.106111668154336,09350104100
143.060308943951,-9.25076879863404,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.060308943951384,-9.250768798634040,0.278539715832615,09348104102
143.075611767436,-9.24780070157507,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.075611767436499,-9.247800701575073,0.010662241676683,09348104107
143.077809783031,-9.24757666304305,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.077809783031284,-9.247576663043052,0.009247875537802,09348104108
143.083314263621,-9.24479888288013,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.083314263620935,-9.244798882880126,0.332180178192636,09348104101
143.089598374161,-9.24295531039899,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.089598374161199,-9.242955310398989,0.129028733295914,09348104103
143.09593183558,-9.24126089692458,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.095931835579506,-9.241260896924583,0.013566270284916,09348104106
143.092742078706,-9.24122007468546,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.092742078705697,-9.241220074685462,0.029163674445890,09348104105
143.09395969848,-9.23967872651775,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.093959698479580,-9.239678726517750,0.032989413939166,09348104104
143.050690494192,-9.24497527440883,Otamabu Reef,Reef,Reef,Otamabu Reef,,,143.050690494192281,-9.244975274408834,11.451241019417632,09348104100
143.103398209589,-9.23602925063333,U/N Reef,Reef,Reef,U/N Reef,,,143.103398209589102,-9.236029250633328,0.012164684801530,09350104104
143.031426209709,-9.23686255367194,U/N Reef,Reef,Reef,U/N Reef,,,143.031426209709366,-9.236862553671939,0.095918241665590,09344104100
143.116924986861,-9.23231993142232,U/N Reef,Reef,Reef,U/N Reef,,,143.116924986861164,-9.232319931422323,0.047344764830684,09350104103
143.113063928426,-9.23115752957503,U/N Reef,Reef,Reef,U/N Reef,,,143.113063928425817,-9.231157529575036,0.058592949577122,09350104101
143.106813421212,-9.23020491818814,U/N Reef,Reef,Reef,U/N Reef,,,143.106813421212081,-9.230204918188139,0.050531241051914,09350104102
142.986679176178,-9.19659232262499,U/N Reef,Reef,Reef,U/N Reef,,,142.986679176178001,-9.196592322624992,0.046736334800909,09339104100
143.002471793057,-9.19109920386851,U/N Reef,Reef,Reef,U/N Reef,,,143.002471793056543,-9.191099203868509,0.046187325049292,09340104100
143.029525303738,-9.22614899845922,U/N Reef,Reef,Reef,U/N Reef,,,143.029525303737614,-9.226148998459220,0.027886386889984,09345104103
143.020811053421,-9.22435962708179,U/N Reef,Reef,Reef,U/N Reef,,,143.020811053420687,-9.224359627081785,0.047323923552284,09345104100
143.02467974808,-9.22335692065251,U/N Reef,Reef,Reef,U/N Reef,,,143.024679748080160,-9.223356920652511,0.017623196575976,09345104104
142.962679294178,-9.1928478841315,U/N Reef,Reef,Reef,U/N Reef,,,142.962679294178002,-9.192847884131504,0.075103799371318,09337104100
142.944081056875,-9.22622712054466,U/N Reef,Reef,Reef,U/N Reef,,,142.944081056875262,-9.226227120544664,0.026247102723274,09335104101
142.948130257838,-9.22219218760492,U/N Reef,Reef,Reef,U/N Reef,,,142.948130257837818,-9.222192187604920,0.037482664068888,09335104100
142.906944976445,-9.24364573901744,U/N Reef,Reef,Reef,U/N Reef,,,142.906944976444777,-9.243645739017436,0.028809990863862,09311104100
142.972088735854,-9.24449462564835,U/N Reef,Reef,Reef,U/N Reef,,,142.972088735853674,-9.244494625648352,0.118805343394038,09338104101
142.965878357337,-9.24149015817819,U/N Reef,Reef,Reef,U/N Reef,,,142.965878357337147,-9.241490158178188,0.687574335594912,09338104100
142.955463925863,-9.25784626051046,U/N Reef,Reef,Reef,U/N Reef,,,142.955463925862631,-9.257846260510458,0.015109275572956,09336104100
142.952126681007,-9.25594302925097,U/N Reef,Reef,Reef,U/N Reef,,,142.952126681007456,-9.255943029250972,0.014402080187456,09336104101
142.949632111789,-9.25262356188741,U/N Reef,Reef,Reef,U/N Reef,,,142.949632111789128,-9.252623561887409,0.009832760385638,09336104102
142.880322756505,-9.26518175380288,U/N Reef,Reef,Reef,U/N Reef,,,142.880322756504768,-9.265181753802882,0.022625471136833,09310104100
142.85952167378,-9.2790346637353,U/N Reef,Reef,Reef,U/N Reef,,,142.859521673779682,-9.279034663735299,0.088087453161339,09309104100
142.87958350728,-9.27157639201859,U/N Reef,Reef,Reef,U/N Reef,,,142.879583507279818,-9.271576392018591,0.013985864753877,09310104101
142.79657903531,-9.31251918141091,U/N Reef,Reef,Reef,U/N Reef,,,142.796579035310231,-9.312519181410911,0.171006731360222,09308104100
143.225246525349,-9.11281165767321,U/N Reef,Reef,Reef,U/N Reef,,,143.225246525349036,-9.112811657673218,47.198246188806024,09360104102
143.372114528403,-9.07864544020054,U/N Reef,Reef,Reef,U/N Reef,,,143.372114528402847,-9.078645440200543,10.182364200563464,09414104100
143.460114599709,-9.04054125009726,U/N Reef,Reef,Reef,U/N Reef,,,143.460114599709357,-9.040541250097265,68.732301581301613,09415104101
143.837144195574,-9.17176230245466,Black Rocks,Reef,Reef,Black Rocks,,,143.837144195573728,-9.171762302454660,0.232577609201025,09416104100
144.143068342578,-9.36515341696744,Anchor Cay Reef,Reef,Reef,Anchor Cay Reef,,,144.143068342577806,-9.365153416967443,0.551023794685529,09577104102
144.131351783444,-9.360710123072,Anchor Cay Reef,Reef,Reef,Anchor Cay Reef,,,144.131351783444046,-9.360710123072003,1.328774188280991,09577104101
144.178986703365,-9.39294403909896,U/N Reef,Reef,Reef,U/N Reef,,,144.178986703364728,-9.392944039098959,0.424693138019054,09578104100
143.041885855509,-9.22632579670729,U/N Reef,Reef,Reef,U/N Reef,,,143.041885855509094,-9.226325796707288,0.036830299864916,09345104101
143.045602180792,-9.22422741456801,U/N Reef,Reef,Reef,U/N Reef,,,143.045602180792486,-9.224227414568015,0.036234041607147,09345104102
143.082339339748,-9.22175331784523,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,143.082339339747932,-9.221753317845225,0.098186897302785,09349109103
143.061462582406,-9.22238509797632,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,143.061462582406023,-9.222385097976328,0.910153570842442,09349109101
143.070858425104,-9.2169909707735,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,143.070858425103694,-9.216990970773500,0.993809642813270,09349109100
143.082530437448,-9.21087262612364,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,143.082530437448327,-9.210872626123642,0.136631682395345,09349109102
142.207450340704,-9.27747859401492,U/N Foreshore,Terrestrial Reef,Reef,U/N Foreshore,,,142.207450340704867,-9.277478594014935,41.283312525989665,09169109102
142.246540214605,-9.23006675475932,U/N Foreshore,Terrestrial Reef,Reef,U/N Foreshore,,,142.246540214604522,-9.230066754759331,1.535988791693038,09172109101
142.315031574894,-9.22012200982052,U/N Foreshore,Terrestrial Reef,Reef,U/N Foreshore,,,142.315031574894277,-9.220122009820527,4.249541349734489,09176109101
142.275697233577,-9.19280304770713,U/N Foreshore,Terrestrial Reef,Reef,U/N Foreshore,,,142.275697233576722,-9.192803047707127,0.095288817106101,09176109103
142.268028629888,-9.19436003473363,U/N Foreshore,Terrestrial Reef,Reef,U/N Foreshore,,,142.268028629888136,-9.194360034733625,0.912393710568523,09176109102
142.28148169521,-9.21559338704577,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.281481695210232,-9.215593387045775,3.009522784655320,09174109100
142.229468314585,-9.20364462134179,Aubussi Reef,Terrestrial Reef,Reef,Aubussi Reef,,,142.229468314585205,-9.203644621341788,0.017056147712091,09170109101
142.213749080703,-9.20236780470974,Aubussi Reef,Terrestrial Reef,Reef,Aubussi Reef,,,142.213749080702627,-9.202367804709738,0.013276363255353,09170109103
142.223369274795,-9.19848746661591,Aubussi Reef,Terrestrial Reef,Reef,Aubussi Reef,,,142.223369274795175,-9.198487466615912,0.015397679579604,09170109102
142.214952711511,-9.19840352471645,Aubussi Reef,Terrestrial Reef,Reef,Aubussi Reef,,,142.214952711510648,-9.198403524716451,0.808886082666752,09170109100
142.148127076443,-9.2370871962319,U/N Foreshore,Terrestrial Reef,Reef,U/N Foreshore,,,142.148127076443615,-9.237087196231903,9.275964116886801,09165109107
142.052020657901,-9.20342449070801,Mata Kawa Island Reef,Terrestrial Reef,Reef,Mata Kawa Island Reef,,,142.052020657900812,-9.203424490707995,11.269070360875958,09161109101
141.983444688449,-9.20550893969015,Kawa Island Reef,Terrestrial Reef,Reef,Kawa Island Reef,,,141.983444688449055,-9.205508939690150,13.323120488618725,09155109102
142.455043173647,-9.30653821925814,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.455043173646800,-9.306538219258139,0.083089958604952,09293109100
142.396032708652,-9.22824656166057,U/N Reef,Terrestrial Reef,Reef,U/N Reef,,,142.396032708651603,-9.228246561660571,1.654630346542631,09178109100
